CustomerID,Recency,Frequency,Monetary,Cluster
17432,17,2,365.76,0
17433,87,1,303.15999999999997,0
17434,1,7,2373.8199999999997,0
17436,1,2,216.3,0
17438,253,1,388.45000000000005,1
17440,156,3,186.42,1
17442,36,6,2248.56,0
17443,219,1,534.24,1
17444,147,3,2940.04,1
17446,176,2,120.89999999999999,1
17447,39,2,541.53,0
17449,1,7,2520.86,0
17450,7,46,194550.79,2
17451,0,7,1721.4,0
17453,17,2,486.72,0
17454,191,4,517.53,1
17455,203,1,131.7,1
17456,364,1,249.86,1
17457,126,5,1737.7,0
17458,14,1,316.49999999999994,0
17459,42,2,657.3,0
17460,93,6,622.43,0
17461,22,3,757.4599999999999,0
17462,59,2,675.6899999999999,0
17463,15,5,1896.41,0
17464,157,1,289.96000000000004,1
17466,9,2,763.28,0
17468,9,2,137.0,0
17469,15,5,1870.9700000000003,0
17470,44,5,1125.07,0
17472,190,3,710.29,1
17475,78,1,194.36999999999995,0
17480,77,1,511.82,0
17481,3,4,1255.5900000000001,0
17483,64,3,414.04,0
17486,260,1,396.87,1
17489,58,2,376.63999999999993,0
17490,0,7,2092.32,0
17491,0,10,3558.8700000000003,0
17492,247,1,374.57,1
17495,7,2,497.56000000000006,0
17496,358,1,271.05,1
17498,75,1,272.22,0
17499,289,1,622.8799999999999,1
17500,16,3,1138.0,0
17501,220,2,288.59999999999997,1
17502,8,4,689.0999999999999,0
17503,2,2,558.9599999999999,0
17504,205,9,2997.03,1
17505,161,2,1145.84,1
17506,75,1,302.20000000000005,0
17507,261,2,605.58,1
17508,280,1,387.31,1
17509,57,8,6115.139999999999,0
17510,24,1,308.48,0
17511,2,31,91062.38,2
17512,28,10,2924.99,0
17513,71,1,513.2,0
17514,127,1,208.65,0
17515,30,4,639.02,0
17516,14,5,768.08,0
17517,308,1,153.94,1
17519,16,6,1844.02,0
17520,53,1,546.81,0
17521,29,3,723.21,0
17522,1,5,1070.71,0
17523,10,4,652.74,0
17524,360,1,145.0,1
17525,359,1,422.7,1
17526,4,4,1195.9,0
17527,53,4,939.37,0
17528,0,8,3628.5,0
17530,0,10,2385.0,0
17531,189,1,296.7,1
17534,53,1,223.36,0
17535,279,1,164.39999999999998,1
17536,176,1,76.5,1
17537,29,2,897.62,0
17538,25,1,98.42,0
17540,24,2,578.9,0
17542,269,1,170.75,1
17545,42,3,645.96,0
17548,233,1,103.3,1
17549,23,2,148.86,0
17550,196,3,267.1600000000001,1
17551,358,1,306.84000000000003,1
17552,59,4,930.41,0
17553,129,1,1487.6,0
17554,0,5,1952.4499999999998,0
17555,19,2,483.26,0
17556,205,1,157.9,1
17557,13,3,541.4599999999999,0
17560,94,5,854.9500000000002,0
17561,18,1,167.61999999999998,0
17562,13,7,1122.3799999999999,0
17564,23,3,454.01,0
17566,7,2,901.2099999999999,0
17567,6,8,4331.48,0
17569,331,1,344.13999999999993,1
17571,49,4,1498.51,0
17572,70,4,226.75,0
17573,28,3,380.6,0
17574,242,1,185.65,1
17576,7,19,3622.68,0
17578,217,1,143.45999999999998,1
17579,4,3,448.8999999999999,0
17580,252,3,215.71999999999997,1
17581,0,25,11045.039999999999,0
17582,235,1,175.27,1
17584,6,2,1242.3000000000002,0
17585,108,4,1133.07,0
17588,99,3,1240.2,0
17589,59,4,2404.17,0
17590,1,3,1479.22,0
17591,72,7,2225.9700000000003,0
17593,3,5,3927.3400000000006,0
17594,84,2,993.1800000000001,0
17595,11,2,388.78999999999996,0
17596,22,7,2827.9300000000003,0
17597,213,1,2044.37,1
17600,17,1,161.67000000000002,0
17601,238,1,116.00999999999999,1
17602,1,6,5102.97,0
17603,77,1,394.71999999999997,0
17604,216,2,309.35999999999996,1
17608,32,2,193.42000000000002,0
17609,40,5,1112.2199999999998,0
17611,6,15,3984.22,0
17612,52,6,2048.45,0
17613,22,14,4559.150000000001,0
17614,56,1,390.07000000000005,0
17615,129,3,329.6000000000001,0
17616,173,3,571.2,1
17618,5,3,971.5800000000002,0
17619,311,1,218.51999999999995,1
17620,59,1,81.44,0
17621,20,3,1379.8999999999999,0
17623,32,1,527.05,0
17624,14,2,843.48,0
17625,17,4,2047.0,0
17628,80,1,75.75000000000001,0
17629,5,8,1814.1200000000001,0
17630,169,2,503.59999999999997,1
17631,1,3,528.3300000000002,0
17633,30,4,1324.8400000000001,0
17634,35,9,2361.9700000000003,0
17636,18,1,285.55999999999995,0
17637,30,2,547.0600000000001,0
17639,275,1,108.5,1
17640,86,1,621.6600000000001,0
17642,119,2,712.29,0
17643,372,1,101.55,1
17644,0,11,2895.64,0
17646,218,3,1008.39,1
17647,64,1,133.06,0
17648,60,4,1797.5,0
17649,137,1,868.49,0
17650,20,1,166.07999999999998,0
17651,11,10,3945.0,0
17652,24,12,4867.72,0
17653,36,4,1207.56,0
17654,276,1,117.55000000000001,1
17655,10,7,2638.9400000000005,0
17656,72,5,1674.6900000000003,0
17658,25,2,595.42,0
17659,16,12,2999.46,0
17660,140,1,196.0,1
17663,25,7,1802.9100000000003,0
17664,18,2,604.64,0
17666,3,2,728.1599999999999,0
17667,65,5,2055.51,0
17668,0,2,347.75,0
17669,42,7,3406.72,0
17670,227,1,205.7,1
17671,15,4,1572.7100000000003,0
17672,49,2,3178.17,0
17673,1,6,1629.12,0
17674,73,2,551.04,0
17675,0,31,20374.28,0
17676,3,6,1387.68,0
17677,1,30,16363.23,0
17678,263,1,298.11,1
17679,52,2,1992.1100000000001,0
17680,23,1,184.4,0
17682,9,6,2474.3299999999995,0
17684,43,1,239.41,0
17685,16,7,3191.53,0
17686,6,7,5739.460000000001,0
17690,29,15,4757.95,0
17691,357,2,290.4,1
17692,126,4,740.9399999999999,0
17693,136,1,200.46999999999997,0
17694,141,1,283.12,1
17695,131,2,765.3400000000001,0
17696,37,8,2285.7100000000005,0
17697,235,1,338.95000000000005,1
17698,260,1,154.95,1
17700,16,4,2534.6400000000003,0
17701,252,1,417.95000000000005,1
17702,29,4,1824.37,0
17703,34,3,798.74,0
17704,168,2,885.1899999999999,1
17705,2,9,1823.52,0
17706,3,17,10504.49,0
17707,184,2,152.39999999999998,1
17708,187,2,267.08000000000004,1
17709,169,1,137.45,1
17711,10,2,385.1,0
17712,44,1,522.91,0
17714,320,1,153.0,1
17715,200,1,326.4,1
17716,22,11,5655.99,0
17718,231,1,139.35,1
17719,37,15,5396.04,0
17720,25,4,1195.94,0
17722,95,4,2424.04,0
17723,126,6,3276.4,0
17724,70,3,1033.0,0
17725,15,11,3439.0800000000004,0
17727,14,1,1060.25,0
17728,3,3,2876.01,0
17730,2,13,5298.4800000000005,0
17731,78,4,1240.1100000000001,0
17732,372,1,303.96999999999997,1
17733,38,2,692.1899999999999,0
17734,53,3,700.63,0
17735,1,19,13110.02,0
17736,8,3,377.44,0
17737,8,2,168.24,0
17738,18,4,1879.0500000000002,0
17739,11,7,2791.3500000000004,0
17742,112,2,355.11,0
17744,3,6,2322.4,0
17746,239,1,110.25000000000001,1
17747,112,1,71.4,0
17749,177,2,674.52,1
17750,4,9,1797.5700000000002,0
17752,358,1,80.64,1
17754,0,5,1772.2599999999998,0
17757,0,30,5605.290000000001,0
17758,18,8,3456.7,0
17759,16,3,834.99,0
17760,21,2,287.59000000000003,0
17761,32,1,712.78,0
17763,262,1,15.0,1
17764,50,2,818.82,0
17765,158,3,371.88,1
17767,14,1,271.20000000000005,0
17768,7,3,2273.18,0
17769,12,10,3997.9800000000005,0
17770,198,5,1143.2699999999998,1
17771,56,2,245.81000000000003,0
17772,10,2,182.76999999999998,0
17774,96,4,1225.4099999999999,0
17775,254,1,56.4,1
17777,24,3,665.8600000000001,0
17779,20,3,658.57,0
17781,158,2,188.01999999999998,1
17783,71,2,283.4699999999999,0
17785,52,1,131.94,0
17786,84,2,278.74,0
17787,152,4,1865.19,1
17788,73,2,1117.9,0
17789,280,1,225.9,1
17790,26,14,1965.5500000000002,0
17791,29,1,106.1,0
17793,24,1,323.04,0
17795,179,2,350.38999999999993,1
17796,39,4,697.9000000000001,0
17797,21,3,780.4300000000002,0
17799,21,10,3055.9300000000003,0
17800,36,9,1199.01,0
17802,81,3,1285.04,0
17805,73,1,512.31,0
17806,10,1,546.04,0
17809,15,12,5411.91,0
17811,3,39,7837.7300000000005,0
17812,12,4,732.16,0
17813,13,5,1770.8799999999999,0
17816,36,4,36.559999999999995,0
17817,3,3,387.68,0
17819,71,7,3704.87,0
17824,50,1,298.4,0
17827,4,5,1995.46,0
17828,22,4,1820.0900000000001,0
17829,298,1,889.24,1
17830,1,3,398.69999999999993,0
17831,32,1,35.400000000000006,0
17832,49,1,155.37,0
17835,2,3,350.63999999999993,0
17836,46,1,110.21,0
17837,41,8,1593.38,0
17838,26,5,2779.3,0
17839,41,1,338.79999999999995,0
17841,1,124,40991.57,2
17843,302,1,205.48000000000002,1
17844,106,1,51.56,0
17846,84,1,2033.1,0
17848,80,9,901.2,0
17849,217,4,605.8000000000001,1
17850,371,34,5391.210000000001,1
17852,11,2,114.34,0
17854,184,2,311.26,1
17855,372,1,208.97,1
17856,1,4,1418.0300000000002,0
17857,3,23,26879.04,0
17858,5,12,5155.66,0
17859,304,1,148.21,1
17860,368,1,252.8,1
17861,2,8,2100.8,0
17862,323,1,330.9,1
17863,58,6,3160.0,0
17864,12,3,597.5,0
17865,30,20,10526.32,0
17866,142,1,329.65,1
17867,29,6,1197.1000000000004,0
17869,106,5,428.18,0
17870,1,12,1894.3500000000001,0
17871,204,1,155.90000000000003,1
17873,79,5,1859.1600000000003,0
17874,184,6,683.4600000000002,1
17877,169,1,237.61,1
17878,43,1,379.45,0
17879,173,1,178.52,1
17880,364,1,458.92,1
17881,303,1,133.35,1
17883,2,4,671.77,0
17884,3,4,717.45,0
17885,11,1,190.19,0
17886,31,3,899.61,0
17887,128,1,111.35,0
17888,20,8,726.05,0
17889,211,2,203.87,1
17890,322,2,602.0900000000001,1
17891,161,1,203.85999999999996,1
17892,55,3,244.10000000000002,0
17893,224,1,112.25,1
17894,71,8,1119.81,0
17895,43,1,98.0,0
17896,22,1,256.32,0
17897,172,3,566.6,1
17898,84,2,152.06,0
17899,158,1,155.79999999999998,1
17900,189,2,112.19999999999999,1
17901,28,1,110.38,0
17904,20,1,191.66999999999993,0
17905,70,4,800.24,0
17906,246,1,72.9,1
17908,373,1,243.27999999999997,1
17911,8,1,366.22999999999996,0
17912,309,5,311.01,1
17913,58,2,411.59999999999997,0
17914,3,1,336.43,0
17917,44,3,341.28000000000003,0
17919,87,1,1304.04,0
17920,3,17,4204.1,0
17921,63,4,826.52,0
17923,281,1,207.50000000000003,1
17924,11,7,2962.500000000001,0
17925,372,1,244.08,1
17926,132,2,397.29,0
17928,44,2,212.54000000000002,0
17929,10,4,843.0,0
17930,35,5,1740.4799999999998,0
17931,133,2,408.36,0
17932,28,3,1331.57,0
17934,51,2,704.25,0
17935,137,2,145.79000000000002,0
17936,4,1,389.84,0
17937,8,7,4301.22,0
17939,159,1,99.14000000000001,1
17940,48,10,4106.4400000000005,0
17941,130,1,304.56,0
17942,7,1,77.50000000000001,0
17946,232,2,149.58,1
17947,36,1,176.67999999999998,0
17948,146,1,358.56000000000006,1
17949,0,45,58510.48000000001,2
17950,71,3,482.2,0
17951,39,3,1008.5400000000003,0
17954,4,12,2332.7200000000003,0
17955,198,4,557.3,1
17956,248,1,12.75,1
17957,65,1,111.67999999999999,0
17958,116,1,508.46000000000004,0
17960,170,1,73.78,1
17961,20,39,1296.44,0
17962,141,1,102.83,1
17964,31,2,471.69999999999993,0
17965,37,14,2622.57,0
17966,37,5,1098.4299999999998,0
17967,371,1,123.07,1
17968,373,1,277.35,1
17969,165,2,228.20000000000002,1
17970,210,1,582.59,1
17972,241,1,136.04,1
17973,51,1,337.03999999999996,0
17974,24,3,740.79,0
17975,14,13,4488.81,0
17976,371,1,353.19000000000005,1
17977,28,1,288.14,0
17978,364,1,300.91999999999996,1
17979,35,4,757.7099999999998,0
17980,165,3,811.45,1
17984,144,1,152.68,1
17985,21,1,634.9499999999999,0
17986,55,1,20.8,0
17987,184,1,198.57,1
17988,11,7,201.11999999999998,0
17990,236,3,630.84,1
17991,224,2,93.35,1
17994,121,4,678.49,0
17995,281,1,76.1,1
17997,73,8,1970.67,0
17999,36,2,382.06000000000006,0
18001,11,2,417.22999999999996,0
18004,361,1,169.46999999999997,1
18005,3,2,249.71999999999997,0
18006,22,1,444.68,0
18008,69,9,2116.19,0
18009,234,1,257.34,1
18010,256,1,174.79999999999998,1
18011,372,1,102.79,1
18013,154,2,187.29,1
18014,27,1,166.42,0
18015,3,1,120.03000000000002,0
18016,31,5,1483.56,0
18017,80,3,523.0,0
18018,107,2,122.14,0
18019,51,1,38.45,0
18022,35,1,668.1099999999999,0
18024,152,2,389.78,1
18027,98,1,115.30999999999999,0
18030,3,2,230.64999999999998,0
18032,333,1,73.5,1
18033,64,1,97.97000000000001,0
18034,21,2,422.87999999999994,0
18035,35,3,730.4000000000002,0
18036,31,3,405.62,0
18037,153,6,70.02,1
18040,18,2,357.2,0
18041,11,21,4183.39,0
18042,53,1,165.04999999999998,0
18043,24,3,559.51,0
18044,3,10,2088.6,0
18045,44,1,189.39999999999998,0
18048,202,2,172.29000000000002,1
18050,358,1,74.4,1
18053,70,1,300.0200000000001,0
18055,6,10,6784.1900000000005,0
18056,287,1,363.65,1
18058,9,1,170.16,0
18059,22,3,306.46,0
18061,21,10,2119.41,0
18062,172,3,720.5200000000001,1
18064,132,2,814.0,0
18065,5,14,2392.83,0
18066,74,1,318.0,0
18067,39,1,396.33000000000004,0
18068,288,1,101.7,1
18069,25,5,2036.67,0
18071,257,2,453.0,1
18072,185,1,247.44,1
18073,113,12,3877.5199999999995,0
18074,373,1,489.6,1
18075,22,10,2611.75,0
18077,7,11,2633.01,0
18078,216,2,336.13,1
18079,44,4,3651.9699999999993,0
18080,18,2,1231.5,0
18081,35,3,343.45,0
18082,25,1,703.37,0
18084,15,1,90.48,0
18085,329,2,689.9499999999999,1
18086,273,1,101.33999999999999,1
18087,97,2,4055.7200000000003,0
18088,60,1,167.66999999999996,0
18092,1,11,9068.26,0
18093,92,4,2106.52,0
18094,81,7,3017.3,0
18095,312,2,580.05,1
18096,11,3,911.1500000000001,0
18097,7,6,2697.8000000000006,0
18099,126,1,168.31000000000003,0
18101,10,2,223.64999999999998,0
18102,0,60,259657.3,2
18104,36,1,754.6400000000001,0
18105,37,1,113.48000000000002,0
18106,329,1,430.7,1
18108,253,1,271.0,1
18109,1,26,8052.969999999999,0
18110,19,1,236.3,0
18112,11,2,352.69,0
18113,368,1,76.32000000000001,1
18114,289,1,220.1,1
18116,67,8,1418.03,0
18117,25,1,320.71999999999997,0
18118,10,26,5653.82,0
18119,367,1,181.11999999999998,1
18120,213,1,111.14999999999999,1
18121,148,2,673.1,1
18122,7,6,1826.21,0
18123,23,2,589.44,0
18125,29,4,1142.99,0
18126,60,1,206.82999999999998,0
18127,18,3,348.73,0
18129,242,1,112.55,1
18130,14,3,1059.39,0
18133,211,1,931.5,1
18135,28,5,681.91,0
18136,62,3,784.3299999999998,0
18138,294,1,152.65,1
18139,17,6,8438.34,0
18142,156,2,1019.5199999999999,1
18143,116,2,1000.1600000000001,0
18144,7,12,2888.7500000000005,0
18145,12,4,2861.55,0
18146,140,2,160.34999999999997,1
18147,45,2,179.33999999999997,0
18149,50,3,612.08,0
18150,31,3,566.5800000000002,0
18151,134,2,653.3499999999999,0
18154,2,2,399.18999999999994,0
18155,74,3,371.62000000000006,0
18156,12,2,734.94,0
18158,8,2,453.4,0
18159,300,1,530.1500000000001,1
18160,56,2,638.0600000000002,0
18161,14,5,1618.69,0
18164,36,1,399.65,0
18165,176,1,302.46000000000004,1
18167,22,3,1384.86,0
18168,175,6,1169.94,1
18169,60,1,202.65000000000003,0
18170,32,3,980.3100000000001,0
18171,58,5,1231.31,0
18172,14,20,7561.68,0
18173,86,4,2106.8400000000006,0
18174,6,1,104.0,0
18176,357,1,476.35,1
18177,30,6,1341.42,0
18178,128,4,1590.81,0
18179,8,6,1793.1700000000003,0
18180,4,6,1843.7500000000005,0
18181,23,1,382.7999999999999,0
18183,226,2,632.0700000000002,1
18184,14,1,49.8,0
18185,248,1,304.25,1
18188,14,3,2001.04,0
18189,77,2,1090.2400000000002,0
18190,191,2,284.46,1
18191,261,1,207.8,1
18192,71,1,957.9699999999999,0
18193,164,1,243.76,1
18194,81,1,973.8399999999999,0
18196,94,2,689.1300000000001,0
18198,3,17,5425.560000000001,0
18200,105,1,163.8,0
18202,199,3,1396.9900000000002,1
18203,156,1,160.42000000000002,1
18204,70,3,1993.7000000000003,0
18205,35,2,517.3599999999999,0
18209,28,1,139.10000000000002,0
18210,1,6,2621.38,0
18211,25,5,600.0700000000002,0
18212,325,1,248.42,1
18213,236,1,232.48000000000002,1
18215,88,1,299.34,0
18216,30,1,481.74999999999994,0
18217,28,2,621.7500000000001,0
18218,210,2,662.08,1
18219,2,10,2069.77,0
18220,226,1,305.28,1
18221,21,5,1041.6100000000001,0
18222,92,1,443.0,0
18223,4,14,6484.540000000001,0
18224,263,1,158.95000000000002,1
18225,2,12,5509.120000000001,0
18226,43,11,5228.050000000001,0
18227,217,1,93.75,1
18228,56,2,779.9,0
18229,11,20,7276.9,0
18230,8,7,2810.1999999999994,0
18231,191,5,2083.2699999999995,1
18232,81,4,592.97,0
18233,325,1,440.0,1
18235,71,3,1796.48,0
18236,29,6,882.2399999999999,0
18237,2,5,987.1000000000001,0
18239,218,5,1561.6100000000001,1
18240,45,1,422.58000000000004,0
18241,9,17,2073.09,0
18242,71,4,2232.4900000000002,0
18245,6,7,2567.0600000000004,0
18246,23,2,596.0999999999999,0
18248,122,2,804.02,0
18249,16,1,95.34,0
18250,309,1,349.27000000000004,1
18251,86,1,4314.72,0
18252,50,2,526.6700000000001,0
18255,88,1,103.3,0
18257,38,8,2337.6300000000006,0
18259,24,3,2338.6000000000004,0
18260,172,6,2643.2,1
18261,42,2,324.24,0
18262,139,1,149.48,1
18263,25,3,1213.1599999999999,0
18265,71,2,801.5100000000001,0
18268,133,1,25.5,0
18269,365,1,168.6,1
18270,37,2,283.15000000000003,0
18272,2,6,3078.5800000000004,0
18273,1,3,204.0,0
18274,29,1,175.92000000000002,0
18276,43,1,335.8599999999999,0
18277,57,1,110.38,0
18278,73,1,173.89999999999998,0
18280,277,1,180.6,1
18281,180,1,80.82,1
18282,7,2,178.05,0
18283,3,16,2094.88,0
18287,42,3,1837.2800000000002,0
